-2.411169272597096236e-01,-1.548671817484186919e+00
4.122468361226869216e-02,-1.651871550745792838e+00
-4.389470891351039961e-01,-1.465453682054917772e+00
2.896660071850244433e-01,1.524026426806124324e+00
3.560638365498343116e-01,1.307432928530532168e+00
1.362184991821506208e-01,1.429998830459101589e+00
4.686202520069278066e-01,1.597107617975432214e+00
4.110314812492380510e-01,1.470405723361904782e+00
4.721562355134343858e-01,1.467871893726657495e+00
